DATE.ADDED.TO.CATALOG	PUBMEDID	FIRST.AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE.TRAIT	INITIAL.SAMPLE.SIZE	REPLICATION.SAMPLE.SIZE	REGION	CHR_ID	CHR_POS	REPORTED.GENE.S.	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST.SNP.RISK.ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK.ALLELE.FREQUENCY	P.VALUE	PVALUE_MLOG	P.VALUE..TEXT.	OR.or.BETA	X95..CI..TEXT.	PLATFORM..SNPS.PASSING.QC.	CNV
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	6q23.3	6	137878280	TNFAIP3	TNFAIP3			ENSG00000118503	NA	NA	rs610604-?	rs610604	0	610604	intron_variant	0	NR	7e-07	6.15490195998574		1.22	[1.13-1.32]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	19p13.2	19	10362257	TYK2	TYK2			ENSG00000105397	NA	NA	rs280519-A	rs280519	0	280519	splice_region_variant	0	0.47	4e-09	8.39794000867204		1.13	[1.05-1.21]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	1q21.3	1	152578800	LCE3D	LCE3E - LCE3D	ENSG00000185966	ENSG00000163202		12020	581	rs4112788-?	rs4112788	0	4112788	intergenic_variant	1	NR	3e-10	9.52287874528034		1.29	[1.19-1.40]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	1p36.11	1	24193430	IL28RA	IFNLR1 - LINC02800	ENSG00000185436	ENSG00000230023		5471	6810	rs4649203-A	rs4649203	0	4649203	intergenic_variant	1	0.73	7e-08	7.15490195998574		1.13	[1.05-1.22]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	14q13.2	14	35363460	NFKBIA	AL133163.2			ENSG00000258860	NA	NA	rs8016947-C	rs8016947	0	8016947	intron_variant	0	0.57	2e-11	10.698970004336		1.19	[1.11-1.27]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	6q21	6	111374888	TRAF3IP2	MFSD4B, REV3L			ENSG00000173214, ENSG00000009413	NA	NA	rs458017-G	rs458017	0	458017	missense_variant	0	0.06	2e-16	15.698970004336		1.37	[1.22-1.54]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	1p31.3	1	67240275	IL23R	IL23R			ENSG00000162594	NA	NA	rs11209026-?	rs11209026	0	11209026	missense_variant	0	NR	7e-07	6.15490195998574		1.49	[1.27-1.74]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	12q13.3	12	56344189	IL23A	STAT2			ENSG00000170581	NA	NA	rs2066808-?	rs2066808	0	2066808	intron_variant	0	NR	2e-07	6.69897000433602		1.49	[1.28-1.73]	Illumina [535475]	N
2011-01-18	20953190	Strange A	2010-10-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20953190	A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1.	Psoriasis	2,178 European ancestry cases, 5,175 European ancestry controls	3,174 European ancestry cases, 5,464 European ancestry controls	20q13.13	20	49938440	ZNF313	RNF114			ENSG00000124226	NA	NA	rs2235617-?	rs2235617	0	2235617	intron_variant	0	NR	2e-06	5.69897000433602		1.2	[1.11-1.30]	Illumina [535475]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	8p21.1	8;8;8	27611345;27598736;27607002	CLU	CLU; CLU; CLU				NA	NA	rs9331888-G; rs2279590-C; rs11136000-C	rs9331888; rs2279590; rs11136000	0	NA	5_prime_UTR_variant; non_coding_transcript_exon_variant; intron_variant	NA	0.26	6e-10	9.22184874961636		1.22	[1.14-1.29]	Illumina [537029]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	1q32.2	1;1	207518704;207611623	CR1	CR1; CR1				NA	NA	rs6656401-A; rs3818361-A	rs6656401; rs3818361	0	NA	intron_variant; intron_variant	NA	0.18	3e-10	9.52287874528034	(AA)	1.22	[1.15-1.30]	Illumina [537029]	N
2009-09-29	19734903	Lambert JC	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734903	Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.	Alzheimer's disease	2,032 European ancestry cases, 5,328 European ancestry controls	3,978 European ancestry cases, 3,297 European ancestry controls	19q13.32	19	44892362	APOE	TOMM40			ENSG00000130204	NA	NA	rs2075650-?	rs2075650	0	2075650	intron_variant	0	0.90	2e-16	15.698970004336		NA		Illumina [537029]	N
2013-01-11	23118974	Candille SI	2012-10-31	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23118974	Genome-wide association studies of quantitatively measured skin, hair, and eye pigmentation in four European populations.	Eye color	175 European ancestry individuals	293 European ancestry individuals	15q13.1	15	28285036	HERC2, OCA2	HERC2, HERC2			ENSG00000276802, ENSG00000128731	NA	NA	rs1667394-C	rs1667394	0	1667394	intron_variant	0	0.28	2e-20	19.698970004336	(Eye color)	0.353	[0.28-0.42] unit increase	Illumina [313763]	N
2013-01-11	23118974	Candille SI	2012-10-31	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23118974	Genome-wide association studies of quantitatively measured skin, hair, and eye pigmentation in four European populations.	Eye color	175 European ancestry individuals	293 European ancestry individuals	5q21.3	5	108064804	FBXL17	FBXL17			ENSG00000145743	NA	NA	rs288139-A	rs288139	0	288139	intron_variant	0	0.21	1e-06	6	(Eye color)	0.206	[0.12-0.29] unit increase	Illumina [313763]	N
2013-01-11	23118974	Candille SI	2012-10-31	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23118974	Genome-wide association studies of quantitatively measured skin, hair, and eye pigmentation in four European populations.	Eye color	175 European ancestry individuals	293 European ancestry individuals	8q24.22	8	131341488	ADCY8/EFR3A	AC104257.1 - SNORA72	ENSG00000253507	ENSG00000207249		23856	91288	rs4596632-C	rs4596632	0	4596632	intergenic_variant	1	0.33	3e-06	5.52287874528034	(Eye color)	0.167	[0.098-0.236] unit increase	Illumina [313763]	N
2011-06-25	21659334	Tanaka Y	2011-06-09	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21659334	Genome-wide association study identified ITPA/DDRGK1 variants reflecting thrombocytopenia in pegylated interferon and ribavirin therapy for chronic hepatitis C.	Response to hepatitis C treatment	303 Japanese ancestry cases	391 Japanese ancestry cases	20p13	20	3204477	DDRGK1	DDRGK1			ENSG00000198171	NA	NA	rs11697186-T	rs11697186	0	11697186	intron_variant	0	0.15	5e-17	16.301029995664	(Decrease of PLT)	4.5	[3.10-6.50]	Affymetrix [595052]	N
2011-06-25	21659334	Tanaka Y	2011-06-09	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21659334	Genome-wide association study identified ITPA/DDRGK1 variants reflecting thrombocytopenia in pegylated interferon and ribavirin therapy for chronic hepatitis C.	Response to hepatitis C treatment	303 Japanese ancestry cases	391 Japanese ancestry cases	20p13	20	3207087	ITPA	DDRGK1 - ITPA	ENSG00000198171	ENSG00000125877		2402	1781	rs6139030-C	rs6139030	0	6139030	intergenic_variant	1	0.17	1e-15	15	(Decrease of PLT)	3.9	[2.80-5.50]	Affymetrix [595052]	N
2011-06-25	21659334	Tanaka Y	2011-06-09	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21659334	Genome-wide association study identified ITPA/DDRGK1 variants reflecting thrombocytopenia in pegylated interferon and ribavirin therapy for chronic hepatitis C.	Response to hepatitis C treatment	303 Japanese ancestry cases	391 Japanese ancestry cases	20p13	20	3204477	DDRGK1	DDRGK1			ENSG00000198171	NA	NA	rs11697186-A	rs11697186	0	11697186	intron_variant	0	0.85	9e-25	24.0457574905607	(Change in Hb)	33.33	[12.50-100]	Affymetrix [595052]	N
2011-06-25	21659334	Tanaka Y	2011-06-09	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21659334	Genome-wide association study identified ITPA/DDRGK1 variants reflecting thrombocytopenia in pegylated interferon and ribavirin therapy for chronic hepatitis C.	Response to hepatitis C treatment	303 Japanese ancestry cases	391 Japanese ancestry cases	20p13	20	3207087	ITPA	DDRGK1 - ITPA	ENSG00000198171	ENSG00000125877		2402	1781	rs6139030-T	rs6139030	0	6139030	intergenic_variant	1	0.83	2e-25	24.698970004336	(Change of Hb)	25	[11.11-50.0]	Affymetrix [595052]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	11p13	11	34533644	ELF5	AL137224.1			ENSG00000255271	NA	NA	rs836132-C	rs836132	0	836132	intron_variant	0	0.15	5e-08	7.30102999566398		0.65	unit increase	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	11p15.4	11	9090011	SCUBE2	AC079296.2, SCUBE2			ENSG00000286935, ENSG00000175356	NA	NA	rs963167-C	rs963167	0	963167	non_coding_transcript_exon_variant	0	0.15	1e-07	7		0.65	unit increase	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	11p15.4	11	9087740	SCUBE2	SCUBE2			ENSG00000175356	NA	NA	rs2647528-C	rs2647528	0	2647528	intron_variant	0	0.17	3e-07	6.52287874528034		0.59	unit increase	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	17q24.1	17	66137608	CEP112	CEP112			ENSG00000154240	NA	NA	rs7209395-T	rs7209395	0	7209395	intron_variant	0	0.34	7e-07	6.15490195998574		0.44	unit increase	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	17q24.2	17	66240200	APOH	APOH			ENSG00000091583	NA	NA	rs10048158-C	rs10048158	0	10048158	intron_variant	0	0.5	1e-06	6		0.41	unit decrease	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	17q24.1	17	66102427	CEP112	CEP112			ENSG00000154240	NA	NA	rs2319125-C	rs2319125	0	2319125	intron_variant	0	0.46	1e-06	6		0.42	unit increase	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	20q13.33	20	61806743	CDH4	CDH4			ENSG00000179242	NA	NA	rs4925295-A	rs4925295	0	4925295	intron_variant	0	0.16	2e-06	5.69897000433602		0.52	unit decrease	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	5p14.1	5	25692864	CDH10, CDH9	AC022140.1 - RNU6-374P	ENSG00000248605	ENSG00000201016		246939	8353	rs193741-A	rs193741	0	193741	intergenic_variant	1	0.14	2e-06	5.69897000433602		0.64	unit decrease	Illumina [283437]	N
2013-03-19	23279374	Athanasiadis G	2013-01-02	J Thromb Haemost	www.ncbi.nlm.nih.gov/pubmed/23279374	Genetic determinants of plasma β₂-glycoprotein I levels: a genome-wide association study in extended pedigrees from Spain.	&beta;2-Glycoprotein I (&beta;2-GPI) plasma levels	306 European ancestry individuals	NA	10q24.2	10	99605556	SLC25A28	NKX2-3 - SLC25A28	ENSG00000119919	ENSG00000155287		69032	4966	rs11190179-G	rs11190179	0	11190179	regulatory_region_variant	1	0.12	2e-06	5.69897000433602		0.65	unit increase	Illumina [283437]	N
2009-09-04	19651812	Chambers JC	2009-08-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19651812	Common genetic variation near melatonin receptor MTNR1B contributes to raised plasma glucose and increased risk of type 2 diabetes among Indian Asians and European Caucasians.	Fasting plasma glucose	698 Asian Indian ancestry cases, 6,776 Asian Indian ancestry controls	4,462 European ancestry controls	11q14.3	11	92958366	MTNR1B	SNRPGP16 - AP003171.1	ENSG00000255287	ENSG00000254874		20700	7431	rs2166706-G	rs2166706	0	2166706	intergenic_variant	1	0.46	2e-09	8.69897000433602		0.07	(0.04-0.09) mmol/L increase	Illumina [up to 544390]	N
2013-06-18	23561647	van Setten J	2013-03-13	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/23561647	Genome-wide association study of coronary and aortic calcification implicates risk loci for coronary artery disease and myocardial infarction.	Coronary artery calcification	2,620 European ancestry males	NA	15q25.1	15	78796769	ADAMTS7	ADAMTS7			ENSG00000136378	NA	NA	rs3825807-A	rs3825807	0	3825807	missense_variant	0	0.57	7e-06	5.15490195998574		0.363	[0.21-0.52] unit increase	Illumina [2500000] (imputed)	N
2013-06-18	23561647	van Setten J	2013-03-13	Atherosclerosis	www.ncbi.nlm.nih.gov/pubmed/23561647	Genome-wide association study of coronary and aortic calcification implicates risk loci for coronary artery disease and myocardial infarction.	Coronary artery calcification	2,620 European ancestry males	NA	9p21.3	9	22084311	CDKN2A, CDKN2B	CDKN2B-AS1			ENSG00000240498	NA	NA	rs1537370-T	rs1537370	0	1537370	intron_variant	0	0.46	2e-11	10.698970004336		0.532	[0.38-0.69] unit increase	Illumina [2500000] (imputed)	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	3q26.2	3	169800667	LRRC34	LRRC34			ENSG00000171757	NA	NA	rs6793295-C	rs6793295	0	6793295	missense_variant	0	0.26	8e-13	12.0969100130081		1.3	[1.19-1.42]	Illumina [439828]	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	5p15.33	5	1286401	TERT	TERT			ENSG00000164362	NA	NA	rs2736100-A	rs2736100	0	2736100	3_prime_UTR_variant	0	0.49	2e-19	18.698970004336		1.37	[1.27-1.49]	Illumina [439828]	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	6p24.3	6	7562999	DSP	DSP			ENSG00000096696	NA	NA	rs2076295-G	rs2076295	0	2076295	intron_variant	0	0.44	1e-19	19		1.43	[1.32-1.55]	Illumina [439828]	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	7q22.1	7	99995723	intergenic	AC004522.2 - AC004522.5	ENSG00000235713	ENSG00000286923		2673	1967	rs4727443-C	rs4727443	0	4727443	intergenic_variant	1	0.39	1e-08	8		1.3	[1.20-1.41]	Illumina [439828]	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	8p23.2	8	4760288	NR	CSMD1			ENSG00000183117	NA	NA	rs1379326-C	rs1379326	0	1379326	intron_variant	0	0.26	1e-07	7		1.78	[1.45-2.19]	Illumina [439828]	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	11p15.5	11	1100037	MUC2	MUC2, MUC2, MUC2			ENSG00000198788, ENSG00000278466, ENSG00000284971	NA	NA	rs7934606-T	rs7934606	0	7934606	intron_variant	0	0.42	7e-34	33.1549019599857		1.52	[1.40-1.65]	Illumina [439828]	N
2013-11-01	23583980	Fingerlin TE	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583980	Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.	Interstitial lung disease	1,161 European ancestry cases, 4,683 European ancestry controls	876 European ancestry cases, 1,890 European ancestry controls	13q34	13	112882313	ATP11A	ATP11A			ENSG00000068650	NA	NA	rs1278769-G	rs1278769	0	1278769	3_prime_UTR_variant	0	0.76	7e-09	8.15490195998574		1.27	[1.14-1.39]	Illumina [439828]	N
